area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
56999,1,10,71,0,2024,2,,45,336,345,350,8491848,0,0,1901,,17.03,4.12,3.84,4.1,3.36,0,0,0.84,,3,7.1,75,28.7,74,27.3,72,25.9,2027216,31.4,0,0,0,0,59,3.2
56999,2,10,71,0,2024,2,,3,46,46,43,832221,51764,0,1423,,0.96,0.35,0.32,0.32,0.26,0.16,0,0.79,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56999,5,10,71,0,2024,2,,479,3826,4272,4028,85649287,44305299,1074587,1630,,0.93,1.07,1.07,1.06,1.06,1.02,1.01,0.99,N,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72000,0,10,50,0,2024,2,,54547,944237,944035,943967,7992186604,1032176546,40233779,651,,1,1,1,1,1,1,1,1,,1436,2.7,12542,1.3,12656,1.4,12145,1.3,460490664,6.1,-71806105,-6.5,-2536804,-5.9,29,4.7
72000,1,10,51,0,2024,2,,256,20468,20389,20434,426892441,0,0,1607,,0.94,1.12,1.12,1.12,2.01,0,0,1.79,,0,0,675,3.4,727,3.7,669,3.4,37187503,9.5,0,0,0,0,88,5.8
72000,2,10,51,0,2024,2,,1162,126348,124824,117759,1146396232,1578249,59534,717,,3.6,4.28,4.26,4.06,4.23,0.22,1.3,1.01,,-24,-2,-375,-0.3,-480,-0.4,-304,-0.3,20502746,1.8,3110,0.2,4875,8.9,15,2.1
72000,3,10,51,0,2024,2,,137,52109,52155,53028,291314993,12464062,446656,427,,0.18,0.57,0.57,0.6,0.41,0.69,1.95,0.71,,0,0,2009,4,1938,3.9,2034,4,10173570,3.6,710777,6,33120,8,-2,-0.5
72000,5,10,51,0,2024,2,,52992,745312,746667,752746,6127582938,1018134235,39727589,630,,1,0.93,0.93,0.93,0.9,1.01,0.99,0.97,,1460,2.8,10233,1.4,10471,1.4,9746,1.3,392626845,6.8,-72519992,-6.6,-2574799,-6.1,32,5.4
72000,8,10,96,0,2024,2,,1555,198925,197368,191221,1864603666,14042311,506190,732,,1.14,1.43,1.42,1.41,1.56,0.55,1.84,1.1,,-24,-1.5,2309,1.2,2185,1.1,2399,1.3,67863819,3.8,713887,5.4,37995,8.1,18,2.5
72001,0,10,70,0,2024,2,,239,1834,1831,1819,9610954,2218933,89299,404,,1,1,1,1,1,1,1,1,,3,1.3,44,2.5,57,3.2,7,0.4,382171,4.1,-135719,-5.8,-4093,-4.4,8,2
72001,1,10,71,0,2024,2,,1,9,8,8,142107,0,0,1312,,0.83,0.25,0.23,0.23,0.56,0,0,2.36,,0,0,1,12.5,0,0,0,0,7926,5.9,0,0,0,0,22,1.7
72001,2,10,71,0,2024,2,,10,333,333,311,2802762,0,0,662,,7.06,5.81,5.86,5.57,8.59,0,0,1.5,,0,0,-17,-4.9,-17,-4.9,-6,-1.9,-42469,-1.5,0,0,0,0,16,2.5
72001,3,10,71,0,2024,2,,1,332,333,340,1379317,0,0,317,,0.3,1.88,1.89,1.99,1.62,0,0,0.85,,0,0,58,21.2,80,31.6,36,11.8,276700,25.1,0,0,0,0,11,3.6
72001,5,10,71,0,2024,2,,227,1160,1157,1160,5286768,2218933,89299,351,,0.97,0.74,0.74,0.74,0.65,1.03,1.01,0.87,,3,1.3,2,0.2,-6,-0.5,-23,-1.9,140014,2.7,-135719,-5.8,-4093,-4.4,12,3.5
72003,0,10,70,0,2024,2,,669,5019,5038,4929,30754506,7542673,301423,474,,1,1,1,1,1,1,1,1,,42,6.7,214,4.5,196,4,165,3.5,3058602,11,405336,5.7,14597,5.1,30,6.8
72003,1,10,71,0,2024,2,,2,116,119,120,3296442,0,0,2143,,0.6,1.19,1.23,1.26,4.03,0,0,3.28,,0,0,4,3.6,7,6.2,7,6.2,326440,11,0,0,0,0,109,5.4
72003,2,10,71,0,2024,2,,9,702,701,632,5772892,0,0,655,,2.27,4.48,4.48,4.18,5.53,0,0,1.26,,-1,-10,10,1.4,14,2,18,2.9,177838,3.2,0,0,0,0,7,1.1
72003,3,10,71,0,2024,2,,5,396,396,396,1794988,21205,617,349,,0.53,0.82,0.82,0.86,0.66,0.16,0.36,0.79,,0,0,-23,-5.5,-24,-5.7,-24,-5.7,52584,3,-30914,-59.3,-1411,-69.6,30,9.4
72003,5,10,71,0,2024,2,,653,3805,3822,3781,19890184,7521468,300806,402,,1,0.89,0.89,0.9,0.76,1.02,1,0.85,,43,7,223,6.2,199,5.5,164,4.5,2501740,14.4,436250,6.2,16008,5.6,31,8.4
72005,0,10,70,0,2024,2,,1072,19766,19817,19714,185563475,19587650,776085,722,,1,1,1,1,1,1,1,1,,34,3.3,847,4.5,893,4.7,805,4.3,12641016,7.3,-2822089,-12.6,-91429,-10.5,19,2.7
72005,1,10,71,0,2024,2,,12,927,933,924,21220044,0,0,1759,,2.23,2.42,2.44,2.43,4.3,0,0,1.77,,0,0,-11,-1.2,-4,-0.4,0,0,994200,4.9,0,0,0,0,91,5.5
72005,2,10,71,0,2024,2,,28,3525,3523,3471,30500016,130311,5474,669,,4.41,5.71,5.73,5.73,4.84,0.94,6.19,0.85,,0,0,88,2.6,104,3,95,2.8,1081300,3.7,39212,43,1830,50.2,5,0.8
72005,3,10,71,0,2024,2,,1,761,761,761,4647952,0,0,470,,0.07,0.4,0.4,0.41,0.28,0,0,0.7,,0,0,15,2,15,2,15,2,645270,16.1,0,0,0,0,57,13.8
72005,5,10,71,0,2024,2,,1031,14553,14600,14558,129195463,19457339,770611,682,,0.99,0.86,0.86,0.86,0.82,1.02,1,0.95,,34,3.4,755,5.5,778,5.6,695,5,9920246,8.3,-2861301,-12.8,-93259,-10.8,18,2.7
72007,0,10,70,0,2024,2,,177,1757,1758,1731,11112957,1936827,73352,489,,1,1,1,1,1,1,1,1,,5,2.9,53,3.1,47,2.7,71,4.3,1228881,12.4,-78365,-3.9,-1135,-1.5,40,8.9
72007,1,10,71,0,2024,2,,1,6,6,6,117525,0,0,1507,,1.13,0.18,0.18,0.18,0.4,0,0,2.24,,0,0,1,20,1,20,1,20,20590,21.2,0,0,0,0,16,1.1
72007,2,10,71,0,2024,2,,9,386,383,353,3160197,0,0,650,,8.58,7.03,7.02,6.64,8.38,0,0,1.21,,0,0,6,1.6,6,1.6,21,6.3,115898,3.8,0,0,0,0,5,0.8
72007,3,10,71,0,2024,2,,2,273,273,271,1170935,0,0,331,,0.8,1.61,1.61,1.67,1.19,0,0,0.73,,0,0,-29,-9.6,-28,-9.3,-30,-10,9093,0.8,0,0,0,0,34,11.4
72007,5,10,71,0,2024,2,,165,1092,1096,1101,6664300,1936827,73352,468,,0.96,0.73,0.73,0.74,0.7,1.03,1.01,0.96,,5,3.1,75,7.4,68,6.6,79,7.7,1083300,19.4,-78365,-3.9,-1135,-1.5,48,11.4
72009,0,10,70,0,2024,2,,363,5991,6012,5905,47758081,4760763,176696,615,,1,1,1,1,1,1,1,1,,11,3.1,-69,-1.1,-52,-0.9,-49,-0.8,2338238,5.1,-811979,-14.6,-20112,-10.2,35,6
72009,1,10,71,0,2024,2,,1,11,12,12,206873,0,0,1364,,0.55,0.09,0.1,0.11,0.16,0,0,1.61,,0,0,0,0,1,9.1,1,9.1,16412,8.6,0,0,0,0,32,2.4
72009,2,10,71,0,2024,2,,14,951,953,889,7535676,0,0,623,,6.51,5.08,5.11,4.9,4.65,0,0,0.93,,0,0,11,1.2,13,1.4,55,6.6,269655,3.7,0,0,0,0,5,0.8
72009,3,10,71,0,2024,2,,2,259,259,259,1407459,0,0,418,,0.39,0.45,0.45,0.47,0.33,0,0,0.73,,0,0,5,2,4,1.6,4,1.6,234402,20,0,0,0,0,64,18.1
72009,5,10,71,0,2024,2,,346,4770,4788,4745,38608073,4760763,176696,623,,0.98,0.93,0.93,0.94,0.95,1.03,1.01,1.02,,11,3.3,-85,-1.8,-70,-1.4,-109,-2.2,1817769,4.9,-811979,-14.6,-20112,-10.2,40,6.9
72011,0,10,70,0,2024,2,,347,6675,6659,6619,51832670,5667825,223368,599,,1,1,1,1,1,1,1,1,,24,7.4,105,1.6,85,1.3,48,0.7,900833,1.8,-933314,-14.1,-27772,-11.1,3,0.5
72011,1,10,71,0,2024,2,,1,19,19,18,308445,0,0,1271,,0.57,0.15,0.15,0.14,0.22,0,0,1.54,,0,0,0,0,1,5.6,0,0,18639,6.4,0,0,0,0,55,4.5
72011,2,10,71,0,2024,2,,11,463,463,423,3767459,0,0,644,,5.35,2.22,2.24,2.08,2.14,0,0,0.98,,-1,-8.3,15,3.3,20,4.5,16,3.9,236558,6.7,0,0,0,0,16,2.5
72011,3,10,71,0,2024,2,,1,386,386,386,1374976,0,0,274,,0.2,0.6,0.6,0.62,0.3,0,0,0.49,,0,0,3,0.8,3,0.8,3,0.8,39698,3,0,0,0,0,6,2.2
72011,5,10,71,0,2024,2,,334,5807,5791,5792,46381790,5667825,223368,615,,0.99,1.02,1.02,1.02,1.05,1.03,1.01,1.03,,25,8.1,87,1.5,61,1.1,29,0.5,605938,1.3,-933314,-14.1,-27772,-11.1,1,0.2
72013,0,10,70,0,2024,2,,1255,23891,23550,23382,180620439,20821989,794418,589,,1,1,1,1,1,1,1,1,,40,3.3,1393,6.2,1365,6.2,1095,4.9,14244517,8.6,-702219,-3.3,-26554,-3.2,16,2.8
72013,1,10,71,0,2024,2,,6,120,122,120,2488742,0,0,1587,,0.95,0.26,0.27,0.27,0.52,0,0,1.96,,1,20,4,3.4,4,3.4,3,2.6,233753,10.4,0,0,0,0,104,7
72013,2,10,71,0,2024,2,,34,6908,6570,6292,59063749,197590,5589,689,,4.57,9.25,8.99,8.76,9.63,1.34,6.17,1.07,,-2,-5.6,443,6.9,412,6.7,177,2.9,3629702,6.5,1707,0.9,605,12.1,6,0.9
72013,3,10,71,0,2024,2,,2,1366,1366,1366,4864074,0,0,274,,0.11,0.59,0.6,0.62,0.3,0,0,0.5,,0,0,307,29,307,29,307,29,458523,10.4,0,0,0,0,-46,-14.4
72013,5,10,71,0,2024,2,,1213,15497,15492,15604,114203874,20624399,788829,566,,0.99,0.76,0.77,0.78,0.74,1.02,1,0.97,,41,3.5,639,4.3,642,4.3,608,4.1,9922539,9.5,-703926,-3.3,-27159,-3.3,28,5.2
72015,0,10,70,0,2024,2,,116,2847,2847,2830,22252696,2246721,85909,602,,1,1,1,1,1,1,1,1,,6,5.5,44,1.6,28,1,53,1.9,976641,4.6,-759969,-25.3,-16198,-15.9,17,2.9
72015,1,10,71,0,2024,2,,1,8,7,7,162350,0,0,1703,,1.72,0.15,0.13,0.13,0.27,0,0,2.05,,0,0,1,14.3,0,0,0,0,36741,29.3,0,0,0,0,323,23.4
72015,2,10,71,0,2024,2,,8,322,322,274,2479234,0,0,623,,11.64,3.62,3.64,3.15,3.28,0,0,0.95,,0,0,-13,-3.9,-12,-3.6,4,1.5,-38446,-1.5,0,0,0,0,4,0.6
72015,3,10,71,0,2024,2,,2,415,415,415,1673095,0,0,310,,1.22,1.51,1.51,1.56,0.85,0,0,0.55,,0,0,20,5.1,20,5.1,20,5.1,73518,4.6,0,0,0,0,-2,-0.6
72015,5,10,71,0,2024,2,,105,2102,2103,2134,17938017,2246721,85909,653,,0.93,0.87,0.87,0.88,0.95,1.03,1.01,1.09,,6,6.1,36,1.7,20,1,29,1.4,904828,5.3,-759969,-25.3,-16198,-15.9,24,3.8
72017,0,10,70,0,2024,2,,325,10245,10311,10324,91259226,11563364,476313,682,,1,1,1,1,1,1,1,1,,7,2.2,-139,-1.3,-89,-0.9,-230,-2.2,3400694,3.9,-1714453,-12.9,-88214,-15.6,35,5.4
72017,1,10,71,0,2024,2,,1,13,13,14,243110,0,0,1403,,0.61,0.07,0.07,0.07,0.1,0,0,1.49,,0,0,1,8.3,2,18.2,2,16.7,30377,14.3,0,0,0,0,0,0
72017,2,10,71,0,2024,2,,12,446,444,414,3639391,0,0,644,,6.23,1.39,1.39,1.31,1.18,0,0,0.86,,0,0,-3,-0.7,-8,-1.8,3,0.7,45292,1.3,0,0,0,0,12,1.9
72017,3,10,71,0,2024,2,,4,1443,1443,1443,7954549,822307,36515,424,,0.87,1.46,1.45,1.49,0.98,4.08,13.45,0.67,,0,0,70,5.1,70,5.1,70,5.1,629579,8.6,30277,3.8,1666,4.8,14,3.4
72017,5,10,71,0,2024,2,,308,8343,8411,8453,79422176,10741057,439798,727,,0.97,0.95,0.96,0.96,1.02,0.95,0.93,1.07,,7,2.3,-207,-2.4,-153,-1.8,-305,-3.5,2695446,3.5,-1744730,-14,-89880,-17,43,6.3
72019,0,10,70,0,2024,2,,398,3264,3247,3124,21401846,3863656,146455,513,,1,1,1,1,1,1,1,1,,11,2.8,-67,-2,-125,-3.7,-102,-3.2,603725,2.9,-325574,-7.8,-11400,-7.2,30,6.2
72019,1,10,71,0,2024,2,,1,7,8,8,129194,0,0,1296,,0.5,0.11,0.13,0.13,0.23,0,0,1.83,,0,0,-1,-12.5,0,0,0,0,-3960,-3,0,0,0,0,16,1.2
72019,2,10,71,0,2024,2,,13,611,610,563,5064225,0,0,655,,5.51,5.99,6.05,5.87,6.97,0,0,1.17,,0,0,-11,-1.8,-9,-1.5,34,6.4,62531,1.3,0,0,0,0,3,0.5
72019,3,10,71,0,2024,2,,2,260,278,280,1409076,11242,607,398,,0.36,0.83,0.89,0.95,0.74,0.17,0.73,0.84,,0,0,-15,-5.5,-3,-1.1,-5,-1.8,155846,12.4,897,8.7,48,8.6,54,15.7
72019,5,10,71,0,2024,2,,382,2386,2351,2273,14799351,3852414,145848,487,,0.98,0.86,0.85,0.85,0.81,1.02,1,0.95,,11,3,-40,-1.6,-113,-4.6,-131,-5.4,389308,2.7,-326471,-7.8,-11448,-7.3,31,6.8
72021,0,10,70,0,2024,2,,3239,54093,54109,54195,422914589,60173679,2241173,601,,1,1,1,1,1,1,1,1,,66,2.1,-443,-0.8,-185,-0.3,59,0.1,14099670,3.4,-5867860,-8.9,-221916,-9,22,3.8
72021,1,10,71,0,2024,2,,8,1418,1400,1377,23410547,0,0,1288,,0.49,1.35,1.34,1.32,2.08,0,0,1.56,,0,0,36,2.6,13,0.9,-17,-1.2,1100471,4.9,0,0,0,0,51,4.1
72021,2,10,71,0,2024,2,,26,7865,7616,7044,65217717,1223,54,668,,1.35,4.65,4.53,4.23,4.54,0,0.02,1.02,,-1,-3.7,-16,-0.2,123,1.6,104,1.5,2271076,3.6,1223,100,54,100,17,2.6
72021,3,10,71,0,2024,2,,2,2011,2021,2101,12869863,957460,23937,484,,0.04,0.39,0.39,0.41,0.34,0.91,1.87,0.87,,0,0,72,3.7,69,3.5,50,2.4,-793310,-5.8,502292,110.4,13013,119.1,-47,-8.9
72021,5,10,71,0,2024,2,,3203,42799,43072,43673,321416462,59214996,2217182,573,,1.01,0.93,0.93,0.94,0.89,1.01,1,0.96,,67,2.1,-535,-1.2,-390,-0.9,-78,-0.2,11521433,3.7,-6371375,-9.7,-234983,-9.6,25,4.6
72023,0,10,70,0,2024,2,,711,6919,6864,7446,40997133,13028458,566224,446,,1,1,1,1,1,1,1,1,,25,3.6,530,8.3,418,6.5,746,11.1,5308082,14.9,1165495,9.8,64416,12.8,24,5.7
72023,1,10,71,0,2024,2,,2,24,24,24,448038,0,0,1436,,0.56,0.18,0.18,0.17,0.41,0,0,2.34,,0,0,-1,-4,0,0,0,0,-1009,-0.2,0,0,0,0,16,1.1
72023,2,10,71,0,2024,2,,11,645,646,581,5186561,0,0,639,,2.61,2.98,3.03,2.54,3.73,0,0,1.31,,-1,-8.3,-11,-1.7,-8,-1.2,2,0.3,41215,0.8,0,0,0,0,10,1.6
72023,3,10,71,0,2024,2,,2,517,515,518,2025935,207302,8292,302,,0.2,0.78,0.78,0.74,0.56,0.91,2.57,0.73,,0,0,40,8.4,39,8.2,36,7.5,-483828,-19.3,-27104,-11.6,-1319,-13.7,-102,-25.2
72023,5,10,71,0,2024,2,,696,5733,5679,6323,33336599,12821156,557932,434,,1,0.97,0.97,0.99,0.96,1.01,0.99,0.98,,26,3.9,502,9.6,387,7.3,708,12.6,5751704,20.9,1192599,10.3,65735,13.4,40,10.2
72025,0,10,70,0,2024,2,,2490,43410,43210,43454,336524606,53315978,2102891,597,,1,1,1,1,1,1,1,1,,42,1.7,-876,-2,-723,-1.6,-615,-1.4,3076477,0.9,-7346775,-12.1,-250144,-10.6,15,2.6
72025,1,10,71,0,2024,2,,3,184,182,183,2366345,0,0,995,,0.24,0.22,0.22,0.22,0.26,0,0,1.21,,0,0,-4,-2.1,-7,-3.7,-12,-6.2,51516,2.2,0,0,0,0,61,6.5
72025,2,10,71,0,2024,2,,29,4103,3887,3608,33760993,3935,116,672,,1.97,3.02,2.9,2.7,2.96,0.01,0.05,1.03,,1,3.6,61,1.5,129,3.4,93,2.6,1126596,3.5,3935,100,116,100,6,0.9
72025,3,10,71,0,2024,2,,4,2011,1992,2196,13141721,0,0,489,,0.11,0.48,0.48,0.54,0.44,0,0,0.88,,0,0,-20,-1,-52,-2.5,26,1.2,-1392384,-9.6,0,0,0,0,-48,-8.9
72025,5,10,71,0,2024,2,,2454,37112,37149,37467,287255547,53312043,2102775,593,,1.01,1,1.01,1.01,1,1.03,1.01,1,,41,1.7,-913,-2.4,-793,-2.1,-722,-1.9,3290749,1.2,-7350710,-12.1,-250260,-10.6,19,3.3
72027,0,10,70,0,2024,2,,423,4501,4548,4737,27428924,7404690,302373,459,,1,1,1,1,1,1,1,1,,14,3.4,23,0.5,107,2.4,201,4.4,2856611,11.6,443442,6.4,17826,6.3,38,9
72027,1,10,71,0,2024,2,,1,10,11,10,180271,0,0,1342,,0.47,0.11,0.13,0.11,0.25,0,0,2.12,,0,0,1,11.1,0,0,-1,-9.1,-8692,-4.6,0,0,0,0,-65,-4.6
72027,2,10,71,0,2024,2,,12,671,667,619,5623980,0,0,663,,4.79,4.77,4.72,4.26,6.04,0,0,1.32,,0,0,13,2,13,2,26,4.4,277502,5.2,0,0,0,0,15,2.3
72027,3,10,71,0,2024,2,,1,464,466,476,2286493,0,0,375,,0.17,1.07,1.06,1.07,0.94,0,0,0.88,,0,0,36,8.4,10,2.2,1,0.2,179611,8.5,0,0,0,0,17,4.7
72027,5,10,71,0,2024,2,,409,3356,3404,3632,19338180,7404690,302373,429,,0.99,0.87,0.88,0.9,0.83,1.03,1.01,0.94,,14,3.5,-27,-0.8,84,2.5,175,5.1,2408190,14.2,443442,6.4,17826,6.3,44,11.4
72029,0,10,70,0,2024,2,,410,5857,5879,5873,41432251,7266697,281769,543,,1,1,1,1,1,1,1,1,,8,2,283,5.1,248,4.4,304,5.5,3769028,10,-524473,-6.7,-5219,-1.8,25,4.8
72029,1,10,71,0,2024,2,,1,15,16,15,313156,0,0,1571,,0.49,0.13,0.14,0.13,0.28,0,0,2.1,,0,0,-4,-21.1,0,0,-1,-6.2,2623,0.8,0,0,0,0,166,11.8
72029,2,10,71,0,2024,2,,10,622,620,567,4667429,0,0,595,,4.12,3.4,3.4,3.14,3.32,0,0,1,,0,0,0,0,-12,-1.9,39,7.4,55750,1.2,0,0,0,0,-2,-0.3
72029,3,10,71,0,2024,2,,4,680,680,682,5264625,181283,8244,595,,0.69,1.21,1.2,1.24,1.43,1.43,5.13,1.18,,0,0,51,8.1,51,8.1,53,8.4,1605242,43.9,-33800,-15.7,254,3.2,147,32.8
72029,5,10,71,0,2024,2,,395,4540,4563,4609,31187041,7085414,273525,525,,0.99,0.91,0.91,0.92,0.88,1,0.98,0.97,,8,2.1,236,5.5,209,4.8,213,4.8,2105413,7.2,-490673,-6.5,-5473,-2,11,2.1
72031,0,10,70,0,2024,2,,2198,49499,49655,49761,390389078,66091748,2727339,605,,1,1,1,1,1,1,1,1,,38,1.8,710,1.5,669,1.4,782,1.6,25183813,6.9,-6296389,-8.7,-321183,-10.5,31,5.4
72031,1,10,71,0,2024,2,,5,663,659,648,13140540,0,0,1539,,0.45,0.69,0.69,0.67,1.26,0,0,1.85,,0,0,14,2.2,18,2.8,16,2.5,909966,7.4,0,0,0,0,71,4.8
72031,2,10,71,0,2024,2,,24,3383,3434,3250,31608713,19383,574,725,,1.84,2.19,2.23,2.13,2.39,0.04,0.18,1.09,,-1,-4,28,0.8,5,0.1,120,3.8,1515499,5,-7633,-28.3,-74,-11.4,25,3.6
72031,3,10,71,0,2024,2,,6,1923,1926,1926,11808168,98398,3204,472,,0.19,0.4,0.4,0.41,0.34,0.09,0.21,0.84,,0,0,67,3.6,70,3.8,64,3.4,1857678,18.7,9791,11,723,29.1,60,14.6
72031,5,10,71,0,2024,2,,2163,43530,43636,43937,333831657,65973967,2723561,588,,1.01,1.03,1.03,1.03,1.01,1.02,1.01,0.98,,39,1.8,601,1.4,576,1.3,582,1.3,20900670,6.7,-6298547,-8.7,-321832,-10.6,30,5.4
72033,0,10,70,0,2024,2,,340,11000,10986,11079,107424392,12765698,447002,750,,1,1,1,1,1,1,1,1,,1,0.3,-74,-0.7,-21,-0.2,-103,-0.9,5413914,5.3,-2603493,-16.9,-92180,-17.1,42,5.9
72033,1,10,71,0,2024,2,,2,298,284,281,4581348,0,0,1225,,1.17,1.4,1.34,1.31,1.6,0,0,1.19,,0,0,-1,-0.3,10,3.6,12,4.5,-118267,-2.5,0,0,0,0,-63,-4.9
72033,2,10,71,0,2024,2,,9,345,343,312,2747656,0,0,634,,4.47,1,1.01,0.92,0.75,0,0,0.77,,0,0,3,0.9,1,0.3,26,9.1,80400,3,0,0,0,0,-1,-0.2
72033,3,10,71,0,2024,2,,1,792,816,914,5245476,0,0,480,,0.21,0.75,0.77,0.88,0.55,0,0,0.69,,0,0,8,1,29,3.7,-7,-0.8,450228,9.4,0,0,0,0,36,8.1
72033,5,10,71,0,2024,2,,328,9565,9543,9572,94849912,12765698,447002,763,,0.99,1.02,1.02,1.01,1.04,1.03,1.01,1.02,,1,0.3,-84,-0.9,-61,-0.6,-134,-1.4,5001553,5.6,-2603493,-16.9,-92180,-17.1,47,6.6
72035,0,10,70,0,2024,2,,541,9820,9869,9728,75553312,8533507,318388,593,,1,1,1,1,1,1,1,1,,14,2.7,-193,-1.9,-134,-1.3,-197,-2,1309872,1.8,-508050,-5.6,1,0,21,3.7
72035,1,10,71,0,2024,2,,1,21,21,20,367092,0,0,1366,,0.37,0.11,0.11,0.11,0.18,0,0,1.67,,0,0,1,5,0,0,-2,-9.1,13649,3.9,0,0,0,0,71,5.5
72035,2,10,71,0,2024,2,,16,1391,1387,1291,12092890,48784,2146,686,,4.99,4.53,4.53,4.32,4.72,0.81,5.91,1.06,,0,0,-39,-2.7,-42,-2.9,-23,-1.8,-102967,-0.8,-25999,-34.8,-1144,-34.8,12,1.8
72035,3,10,71,0,2024,2,,2,672,672,673,3514467,0,0,402,,0.26,0.71,0.71,0.74,0.52,0,0,0.73,,0,0,74,12.4,78,13.1,79,13.3,553773,18.7,0,0,0,0,19,5
72035,5,10,71,0,2024,2,,522,7736,7789,7744,59578863,8484723,316242,591,,0.99,0.92,0.92,0.93,0.93,1.02,1,1,,14,2.8,-229,-2.9,-170,-2.1,-251,-3.1,845417,1.4,-482051,-5.4,1145,0.4,24,4.2
72037,0,10,70,0,2024,2,,122,1473,1483,1457,10709110,1423329,57568,560,,1,1,1,1,1,1,1,1,,11,9.9,63,4.5,90,6.5,151,11.6,2173350,25.5,150024,11.8,10198,21.5,81,16.9
72037,1,10,71,0,2024,2,,3,32,32,32,511440,0,0,1229,,4.9,1.12,1.12,1.14,1.79,0,0,1.59,,0,0,1,3.2,2,6.7,-2,-5.9,20915,4.3,0,0,0,0,37,3.1
72037,2,10,71,0,2024,2,,8,302,299,243,2236933,0,0,612,,11.07,6.56,6.49,5.43,6.15,0,0,1,,0,0,-18,-5.6,-19,-6,7,3,-31533,-1.4,0,0,0,0,13,2.2
72037,3,10,71,0,2024,2,,1,324,324,324,1175928,0,0,279,,0.58,2.29,2.27,2.37,1.24,0,0,0.54,,0,0,32,11,32,11,32,11,66213,6,0,0,0,0,-13,-4.5
72037,5,10,71,0,2024,2,,110,815,828,858,6784809,1423329,57568,626,,0.92,0.65,0.65,0.69,0.74,1.03,1.01,1.12,,11,11.1,48,6.3,75,10,114,15.3,2117755,45.4,150024,11.8,10198,21.5,150,31.5
72039,0,10,70,0,2024,2,,165,1750,1773,1751,10657500,1973326,75821,466,,1,1,1,1,1,1,1,1,,1,0.6,-23,-1.3,-15,-0.8,13,0.7,433867,4.2,-175644,-8.2,-5777,-7.1,21,4.7
72039,1,10,71,0,2024,2,,1,10,10,10,162828,0,0,1253,,1.21,0.3,0.29,0.3,0.57,0,0,1.95,,0,0,0,0,1,11.1,2,25,40062,32.6,0,0,0,0,204,19.4
72039,2,10,71,0,2024,2,,10,403,402,361,3259676,0,0,645,,10.23,7.37,7.3,6.71,9.01,0,0,1.26,,0,0,1,0.2,-2,-0.5,34,10.4,118509,3.8,0,0,0,0,5,0.8
72039,3,10,71,0,2024,2,,1,309,309,309,1364801,0,0,340,,0.43,1.83,1.81,1.88,1.44,0,0,0.79,,0,0,-3,-1,-3,-1,-3,-1,97428,7.7,0,0,0,0,28,9
72039,5,10,71,0,2024,2,,153,1028,1052,1071,5870195,1973326,75821,430,,0.95,0.69,0.7,0.71,0.65,1.03,1.01,0.93,,1,0.7,-21,-2,-11,-1,-20,-1.8,177868,3.1,-175644,-8.2,-5777,-7.1,20,4.9
72041,0,10,70,0,2024,2,,447,6362,6367,6290,46884267,6702867,261909,569,,1,1,1,1,1,1,1,1,,12,2.8,93,1.5,87,1.4,108,1.7,1300407,2.9,-808678,-10.8,-33603,-11.4,7,1.2
72041,1,10,71,0,2024,2,,1,20,19,21,406926,0,0,1565,,0.45,0.16,0.15,0.17,0.33,0,0,2,,0,0,0,0,1,5.6,2,10.5,50558,14.2,0,0,0,0,122,8.5
72041,2,10,71,0,2024,2,,11,665,664,612,5498653,0,0,654,,4.15,3.35,3.36,3.17,3.46,0,0,1.05,,0,0,-13,-1.9,-12,-1.8,34,5.9,90347,1.7,0,0,0,0,8,1.2
72041,3,10,71,0,2024,2,,2,493,494,495,2476004,57571,2533,386,,0.32,0.81,0.8,0.84,0.6,0.49,1.7,0.73,,0,0,12,2.5,14,2.9,15,3.1,115849,4.9,-16010,-21.8,-189,-6.9,8,2.1
72041,5,10,71,0,2024,2,,433,5184,5190,5162,38502684,6645296,259376,572,,0.99,0.96,0.96,0.96,0.97,1.02,1,1.01,,12,2.9,94,1.8,84,1.6,57,1.1,1043653,2.8,-792668,-10.7,-33414,-11.4,7,1.2
72043,0,10,70,0,2024,2,,354,3769,3811,3729,24237832,4564724,181979,495,,1,1,1,1,1,1,1,1,,4,1.1,62,1.7,76,2,62,1.7,1068528,4.6,-349205,-7.1,-6333,-3.4,14,2.9
